Drug_ID,Protein_ID
DB07675,5468
DB07723,5468
DB07724,5468
DB07842,5468
DB07863,5468
DB08121,5468
DB08302,5468
DB08402,5468
DB08435,5468
DB08560,5468
DB08604,5468
DB08760,5468
DB08915,5468
DB09006,5468
DB09061,5468
DB09198,5468
DB09201,5468
DB09213,5468
DB11672,5468
DB11811,5468
DB12007,5468
DB12662,5468
DB13873,5468
DB14011,5468
DB14034,5468
DB14635,5468
DB00569,2159
DB03847,2159
DB04673,2159
DB05713,2159
DB06228,2159
DB06406,2159
DB06605,2159
DB06635,2159
DB06920,2159
DB07211,2159
DB07261,2159
DB07277,2159
DB07278,2159
DB07605,2159
DB07629,2159
DB07630,2159
DB07800,2159
DB07804,2159
DB07843,2159
DB07844,2159
DB07847,2159
DB07848,2159
DB07872,2159
DB07875,2159
DB07973,2159
DB07974,2159
DB08143,2159
DB08173,2159
DB08174,2159
DB08426,2159
DB08487,2159
DB08488,2159
DB08495,2159
DB08745,2159
DB08746,2159
DB09075,2159
DB09332,2159
DB12364,2159
DB12598,2159
DB00181,2550
DB00837,2550
DB01956,2550
DB02530,2550
DB05010,2550
DB06354,2550
DB08891,2550
DB08892,2550
DB00228,27032
DB00753,27032
DB01028,27032
DB01236,27032
DB01373,27032
DB00128,440
DB00142,440
DB00171,440
DB00174,440
DB00157,4835
DB00170,4835
DB01065,4835
DB01087,4835
DB02709,4835
DB03147,4835
DB03541,4835
DB04216,4835
DB04253,4835
DB07339,4835
DB08190,4835
DB08228,4835
DB08744,4835
DB00178,1636
DB00492,1636
DB00519,1636
DB00542,1636
DB00584,1636
DB00616,1636
DB00691,1636
DB00722,1636
DB00790,1636
DB00881,1636
DB00886,1636
DB01180,1636
DB01197,1636
DB01340,1636
DB01348,1636
DB02032,1636
DB03740,1636
DB08836,1636
DB09477,1636
DB13166,1636
DB15565,1636
DB00161,7407
DB00157,4694
DB00157,5831
DB00172,5831
DB00157,124
DB01213,124
DB02721,124
DB04065,124
DB00150,7453
DB01831,7453
DB04537,7453
DB00606,486
DB11590,486
DB00135,8565
DB01766,8565
DB02709,8565
DB03978,8565
DB07205,8565
DB08371,8565
DB08617,8565
DB00157,4329
DB01094,4547
DB04852,4547
DB05678,4547
DB08827,4547
DB00156,6897
DB00128,8604
DB00174,6510
DB13146,6510
DB00200,6947
DB13751,4023
DB00197,5054
DB09130,5054
DB00201,136
DB00277,136
DB00640,136
DB00824,136
DB05936,136
DB00648,2230
DB00157,4711
DB00157,8659
DB00157,4716
DB01050,596
DB01229,596
DB01248,596
DB01367,596
DB05297,596
DB06307,596
DB06756,596
DB08871,596
DB09213,596
DB09401,596
DB11581,596
DB12191,596
DB12340,596
DB00246,1133
DB00342,1133
DB00363,1133
DB00376,1133
DB00408,1133
DB00458,1133
DB00483,1133
DB00496,1133
DB00572,1133
DB00622,1133
DB00725,1133
DB00747,1133
DB00767,1133
DB00835,1133
DB00934,1133
DB00940,1133
DB01036,1133
DB01069,1133
DB01142,1133
DB01151,1133
DB01224,1133
DB01238,1133
DB01239,1133
DB01403,1133
DB01409,1133
DB01591,1133
DB06702,1133
DB08897,1133
DB09076,1133
DB09167,1133
DB11181,1133
DB11235,1133
DB12278,1133
DB13581,1133
DB14185,1133
DB00163,240
DB00179,240
DB00233,240
DB00244,240
DB00471,240
DB00711,240
DB00744,240
DB00795,240
DB00939,240
DB01014,240
DB01017,240
DB01892,240
DB02709,240
DB04725,240
DB05431,240
DB09285,240
DB11994,240
DB12010,240
DB13174,240
DB14001,240
DB14002,240
DB00906,6529
DB08848,6529
DB00242,4860
DB00900,4860
DB01667,4860
DB02222,4860
DB02230,4860
DB02377,4860
DB02391,4860
DB02568,4860
DB02796,4860
DB02857,4860
DB03101,4860
DB03551,4860
DB03609,4860
DB03881,4860
DB04076,4860
DB04260,4860
DB04335,4860
DB04753,4860
DB04754,4860
DB04757,4860
DB06185,4860
DB00157,7299
DB00548,7299
DB00600,7299
DB01055,7299
DB09526,7299
DB11217,7299
DB11254,7299
DB00114,18
DB00119,18
DB00142,18
DB00160,18
DB00780,18
DB01080,18
DB01699,18
DB04235,18
DB00131,5564
DB00331,5564
DB11948,5949
DB00163,23541
DB14001,23541
DB14002,23541
DB00129,83884
DB00141,2683
DB02696,2683
DB03013,2683
DB03501,2683
DB03685,2683
DB03814,2683
DB00157,3030
DB00171,22978
DB06408,22978
DB00154,5743
DB00159,5743
DB00233,5743
DB00244,5743
DB00316,5743
DB00328,5743
DB00461,5743
DB00465,5743
DB00469,5743
DB00480,5743
DB00482,5743
DB00500,5743
DB00533,5743
DB00554,5743
DB00573,5743
DB00580,5743
DB00586,5743
DB00605,5743
DB00712,5743
DB00749,5743
DB00784,5743
DB00788,5743
DB00795,5743
DB00812,5743
DB00814,5743
DB00821,5743
DB00861,5743
DB00870,5743
DB00936,5743
DB00939,5743
DB00945,5743
DB00963,5743
DB00991,5743
DB01009,5743
DB01014,5743
DB01041,5743
DB01050,5743
DB01283,5743
DB01397,5743
DB01399,5743
DB01401,5743
DB01419,5743
DB01435,5743
DB01600,5743
DB01628,5743
DB02266,5743
DB02709,5743
DB03477,5743
DB03866,5743
DB04552,5743
DB04725,5743
DB04743,5743
DB05095,5743
DB06725,5743
DB06736,5743
DB06802,5743
DB08439,5743
DB08910,5743
DB09061,5743
DB09212,5743
DB09213,5743
DB09214,5743
DB09215,5743
DB09216,5743
DB09217,5743
DB09285,5743
DB09288,5743
DB09295,5743
DB11071,5743
DB11079,5743
DB11201,5743
DB11323,5743
DB11327,5743
DB11752,5743
DB13167,5743
DB13346,5743
DB13501,5743
DB13783,5743
DB14011,5743
DB00125,4846
DB00155,4846
DB00360,4846
DB01110,4846
DB01686,4846
DB01821,4846
DB01833,4846
DB01997,4846
DB02027,4846
DB02044,4846
DB02048,4846
DB02077,4846
DB02141,4846
DB02207,4846
DB02234,4846
DB02335,4846
DB02589,4846
DB02911,4846
DB02979,4846
DB02994,4846
DB03065,4846
DB03100,4846
DB03144,4846
DB03305,4846
DB03332,4846
DB03707,4846
DB03910,4846
DB03918,4846
DB03963,4846
DB03974,4846
DB04018,4846
DB04223,4846
DB04534,4846
DB04559,4846
DB07001,4846
DB07244,4846
DB07388,4846
DB08018,4846
DB08019,4846
DB09237,4846
DB00171,90
DB08597,90
DB12010,90
DB00616,4311
DB00886,4311
DB02062,4311
DB02557,4311
DB02558,4311
DB02597,4311
DB05796,4311
DB08575,4311
DB08626,4311
DB09292,4311
DB11623,4311
DB00232,759
DB00273,759
DB00310,759
DB00311,759
DB00381,759
DB00423,759
DB00436,759
DB00562,759
DB00606,759
DB00703,759
DB00774,759
DB00819,759
DB00869,759
DB00880,759
DB00909,759
DB01021,759
DB01031,759
DB01119,759
DB01144,759
DB01194,759
DB01325,759
DB08155,759
DB08156,759
DB08157,759
DB08846,759
DB09460,759
DB09472,759
DB00116,10797
DB00157,10797
DB00131,107
DB00171,107
DB09121,107
DB00212,5972
DB00350,5972
DB00722,5972
DB01844,5972
DB02296,5972
DB02803,5972
DB03024,5972
DB03395,5972
DB03736,5972
DB03968,5972
DB04379,5972
DB04387,5972
DB06899,5972
DB06967,5972
DB07059,5972
DB07113,5972
DB07174,5972
DB07244,5972
DB08099,5972
DB09026,5972
DB00158,2350
DB05168,2350
DB00114,883
DB02142,883
DB02556,883
DB04083,883
DB07950,883
DB00761,10723
DB00128,10165
DB00114,57026
DB00569,462
DB04464,462
DB09130,462
DB00214,6558
DB00761,6558
DB00887,6558
DB01325,6558
DB00157,4709
DB00117,10991
DB00129,383
DB01983,383
DB02381,383
DB02499,383
DB02689,383
DB03144,383
DB03731,383
DB03904,383
DB04197,383
DB04530,383
DB04585,383
DB04648,383
DB06757,383
DB00157,223
DB00246,150
DB00248,150
DB00320,150
DB00321,150
DB00363,150
DB00368,150
DB00370,150
DB00408,150
DB00413,150
DB00449,150
DB00457,150
DB00484,150
DB00502,150
DB00543,150
DB00555,150
DB00575,150
DB00589,150
DB00629,150
DB00633,150
DB00656,150
DB00668,150
DB00692,150
DB00696,150
DB00714,150
DB00726,150
DB00751,150
DB00797,150
DB00800,150
DB00852,150
DB00865,150
DB00925,150
DB00935,150
DB00964,150
DB00968,150
DB01018,150
DB01136,150
DB01149,150
DB01200,150
DB01224,150
DB01238,150
DB01267,150
DB01392,150
DB01403,150
DB01472,150
DB01577,150
DB01608,150
DB01624,150
DB04846,150
DB04855,150
DB04948,150
DB05492,150
DB06148,150
DB06153,150
DB06216,150
DB06229,150
DB06262,150
DB06623,150
DB06694,150
DB06711,150
DB08815,150
DB09242,150
DB09244,150
DB09286,150
DB11278,150
DB11738,150
DB14185,150
DB00216,3350
DB00246,3350
DB00247,3350
DB00248,3350
DB00315,3350
DB00321,3350
DB00363,3350
DB00408,3350
DB00413,3350
DB00422,3350
DB00458,3350
DB00477,3350
DB00490,3350
DB00502,3350
DB00540,3350
DB00543,3350
DB00571,3350
DB00574,3350
DB00589,3350
DB00656,3350
DB00669,3350
DB00696,3350
DB00714,3350
DB00726,3350
DB00734,3350
DB00866,3350
DB00904,3350
DB00952,3350
DB00960,3350
DB00988,3350
DB01142,3350
DB01149,3350
DB01151,3350
DB01175,3350
DB01186,3350
DB01200,3350
DB01224,3350
DB01238,3350
DB01267,3350
DB01359,3350
DB01392,3350
DB01614,3350
DB01616,3350
DB01618,3350
DB01621,3350
DB01622,3350
DB04829,3350
DB04884,3350
DB04888,3350
DB04908,3350
DB04946,3350
DB04948,3350
DB04970,3350
DB05271,3350
DB05339,3350
DB05562,3350
DB06016,3350
DB06148,3350
DB06153,3350
DB06216,3350
DB06393,3350
DB06446,3350
DB06454,3350
DB06506,3350
DB06538,3350
DB06684,3350
DB08807,3350
DB08810,3350
DB08815,3350
DB08922,3350
DB09061,3350
DB09068,3350
DB09128,3350
DB09167,3350
DB09244,3350
DB09289,3350
DB11755,3350
DB12061,3350
DB14010,3350
DB14011,3350
DB14185,3350
DB15665,3350
DB00114,6472
DB00116,6472
DB00145,6472
DB11638,6472
DB00035,554
DB00067,554
DB00618,554
DB00872,554
DB02638,554
DB05838,554
DB06212,554
DB09059,554
DB14642,554
DB00160,16
DB00157,4710
DB00716,5729
DB00157,160287
DB00157,6652
DB04478,6652
DB00459,5947
DB00308,782
DB00381,782
DB00393,782
DB00898,782
DB01388,782
DB04855,782
DB09230,782
DB00118,4144
DB00157,4704
DB03147,4704
DB00129,5009
DB00155,5009
DB02011,5009
DB04185,5009
DB00157,374291
DB02709,246
DB08492,246
DB00171,317
DB00333,3359
DB00334,3359
DB00363,3359
DB00377,3359
DB00408,3359
DB00543,3359
DB00555,3359
DB00604,3359
DB00721,3359
DB00726,3359
DB00728,3359
DB00757,3359
DB00889,3359
DB00898,3359
DB00904,3359
DB00969,3359
DB00988,3359
DB01043,3359
DB01156,3359
DB01199,3359
DB01221,3359
DB01224,3359
DB01233,3359
DB01238,3359
DB04885,3359
DB04917,3359
DB05642,3359
DB06204,3359
DB06422,3359
DB08839,3359
DB09061,3359
DB09068,3359
DB09290,3359
DB11699,3359
DB14185,3359
DB00157,4717
DB00755,5950
DB00279,7068
DB00451,7068
DB00509,7068
DB01583,7068
DB02106,7068
DB03176,7068
DB03181,7068
DB03604,7068
DB03788,7068
DB05035,7068
DB07425,7068
DB08085,7068
DB00114,189
DB00133,189
DB00145,189
DB00160,189
DB02079,189
DB04083,189
DB08060,189
DB00157,3028
DB00157,56901
DB00115,166785
DB00200,166785
DB00142,8833
DB00232,760
DB00273,760
DB00311,760
DB00391,760
DB00436,760
DB00482,760
DB00562,760
DB00580,760
DB00606,760
DB00695,760
DB00703,760
DB00774,760
DB00819,760
DB00869,760
DB00880,760
DB00909,760
DB01021,760
DB01031,760
DB01119,760
DB01144,760
DB01194,760
DB01325,760
DB01671,760
DB01748,760
DB01784,760
DB01942,760
DB01964,760
DB02069,760
DB02087,760
DB02220,760
DB02221,760
DB02292,760
DB02429,760
DB02479,760
DB02535,760
DB02602,760
DB02610,760
DB02679,760
DB02861,760
DB02866,760
DB02894,760
DB02986,760
DB03039,760
DB03221,760
DB03262,760
DB03270,760
DB03294,760
DB03333,760
DB03385,760
DB03526,760
DB03594,760
DB03596,760
DB03598,760
DB03697,760
DB03844,760
DB03877,760
DB03904,760
DB03950,760
DB03975,760
DB04002,760
DB04081,760
DB04089,760
DB04180,760
DB04203,760
DB04371,760
DB04394,760
DB04549,760
DB04600,760
DB04601,760
DB04763,760
DB06891,760
DB06954,760
DB07048,760
DB07050,760
DB07363,760
DB07467,760
DB07476,760
DB07596,760
DB07632,760
DB07710,760
DB07742,760
DB08046,760
DB08083,760
DB08155,760
DB08156,760
DB08157,760
DB08165,760
DB08202,760
DB08301,760
DB08329,760
DB08416,760
DB08418,760
DB08645,760
DB08659,760
DB08765,760
DB08782,760
DB08846,760
DB09460,760
DB09472,760
DB00114,875
DB00118,875
DB00133,875
DB00151,875
DB00293,7298
DB00322,7298
DB00432,7298
DB00441,7298
DB00544,7298
DB00563,7298
DB00642,7298
DB01101,7298
DB01643,7298
DB03541,7298
DB03800,7298
DB04530,7298
DB05116,7298
DB06813,7298
DB07577,7298
DB08478,7298
DB08479,7298
DB08734,7298
DB09256,7298
DB09327,7298
DB00242,6240
DB00441,6240
DB00631,6240
DB01005,6240
DB01073,6240
DB05003,6240
DB05420,6240
DB06433,6240
DB00686,2249
DB00980,4544
DB01065,4544
DB02709,4544
DB06594,4544
DB09071,4544
DB00157,10873
DB03680,10873
DB00157,3290
DB02329,3290
DB03461,3290
DB03814,3290
DB04652,3290
DB06992,3290
DB07017,3290
DB07049,3290
DB07056,3290
DB07310,3290
DB07316,3290
DB07619,3290
DB07624,3290
DB07866,3290
DB08277,3290
DB08280,3290
DB08771,3290
DB13751,3290
DB00157,1719
DB00205,1719
DB00563,1719
DB00642,1719
DB00798,1719
DB01131,1719
DB01157,1719
DB02104,1719
DB02427,1719
DB02559,1719
DB02583,1719
DB02919,1719
DB03060,1719
DB03125,1719
DB03351,1719
DB03461,1719
DB03695,1719
DB03886,1719
DB03987,1719
DB06358,1719
DB06813,1719
DB07140,1719
DB07141,1719
DB07142,1719
DB07144,1719
DB08234,1719
DB08406,1719
DB08448,1719
DB08642,1719
DB00114,6470
DB00116,6470
DB00145,6470
DB01055,6470
DB02067,6470
DB02800,6470
DB02824,6470
DB04590,2155
DB04593,2155
DB04606,2155
DB04758,2155
DB04767,2155
DB07207,2155
DB07247,2155
DB07376,2155
DB08232,2155
DB09332,2155
DB00157,3293
DB01593,7276
DB09130,7276
DB11644,7276
DB14487,7276
DB14533,7276
DB00157,4707
DB00163,266629
DB14001,266629
DB14002,266629
DB00200,81693
DB00171,156
DB00246,152
DB00248,152
DB00363,152
DB00368,152
DB00408,152
DB00484,152
DB00502,152
DB00575,152
DB00589,152
DB00696,152
DB00714,152
DB00734,152
DB00797,152
DB00800,152
DB00925,152
DB00935,152
DB01136,152
DB01200,152
DB01224,152
DB01238,152
DB01267,152
DB01392,152
DB01403,152
DB01577,152
DB04846,152
DB04855,152
DB04946,152
DB05461,152
DB05492,152
DB06148,152
DB06153,152
DB06216,152
DB06229,152
DB06262,152
DB06694,152
DB08815,152
DB08838,152
DB09128,152
DB14185,152
DB00157,1586
DB00396,1586
DB00421,1586
DB01026,1586
DB05812,1586
DB09061,1586
DB14011,1586
DB00142,2897
DB00237,2897
DB06354,2897
DB00129,2628
DB00145,2628
DB02068,2628
DB02530,2628
DB04185,2628
DB04454,2628
DB00213,495
DB00338,495
DB00448,495
DB00736,495
DB01129,495
DB05351,495
DB00131,55902
DB00171,55902
DB00594,26
DB01373,26
DB03608,26
DB00594,41
DB00201,140
DB00640,140
DB00824,140
DB01223,140
DB05511,140
DB12010,140
DB12695,8801
DB00661,773
DB00836,773
DB01244,773
DB06283,773
DB06446,773
DB00157,9563
DB08231,5534
DB11693,5534
DB00171,238
DB08865,238
DB09063,238
DB11363,238
DB12010,238
DB12130,238
DB12141,238
DB12267,238
DB00157,127
DB03559,127
DB00119,23539
DB00135,51067
DB00170,2158
DB09332,2158
DB00142,2902
DB00454,2902
DB01043,2902
DB01173,2902
DB01931,2902
DB03929,2902
DB04620,2902
DB05824,2902
DB06151,2902
DB08838,2902
DB08954,2902
DB00157,4702
DB00770,5732
DB00917,5732
DB00929,5732
DB08964,5732
DB09211,5732
DB00398,3791
DB01268,3791
DB04727,3791
DB04849,3791
DB04879,3791
DB05075,3791
DB05984,3791
DB06080,3791
DB06436,3791
DB06589,3791
DB06595,3791
DB06626,3791
DB06938,3791
DB07183,3791
DB07274,3791
DB07326,3791
DB07333,3791
DB07334,3791
DB07514,3791
DB07528,3791
DB07537,3791
DB08042,3791
DB08519,3791
DB08875,3791
DB08896,3791
DB08901,3791
DB09078,3791
DB09079,3791
DB12010,3791
DB12147,3791
DB12307,3791
DB14840,3791
DB00140,55312
DB03247,55312
DB00129,4946
DB00118,27232
DB00145,27232
DB01752,27232
DB00583,54677
DB02648,54677
DB03832,54677
DB00130,5471
DB01033,5471
DB01254,5471
DB00148,6535
DB13191,6535
DB00157,4712
DB00157,3033
DB03059,3033
DB03612,3033
DB00114,2571
DB00142,2571
DB00091,819
DB00170,5624
DB00464,5624
DB09131,5624
DB09332,5624
DB00241,2555
DB00306,2555
DB00312,2555
DB00371,2555
DB00402,2555
DB00418,2555
DB00425,2555
DB00463,2555
DB00599,2555
DB00794,2555
DB00849,2555
DB00898,2555
DB01198,2555
DB01346,2555
DB01351,2555
DB01352,2555
DB01353,2555
DB01354,2555
DB01355,2555
DB01483,2555
DB01496,2555
DB01567,2555
DB04903,2555
DB05087,2555
DB13994,2555
DB01097,1723
DB01117,1723
DB02262,1723
DB02613,1723
DB03247,1723
DB03480,1723
DB03523,1723
DB04147,1723
DB04281,1723
DB04583,1723
DB06481,1723
DB07443,1723
DB07559,1723
DB07561,1723
DB07646,1723
DB07975,1723
DB07976,1723
DB07977,1723
DB07978,1723
DB08006,1723
DB08008,1723
DB08169,1723
DB08172,1723
DB08249,1723
DB08880,1723
DB00114,2806
DB00128,2806
DB00142,2806
DB00151,2806
DB02783,2806
DB00193,6869
DB00673,6869
DB01221,6869
DB04894,6869
DB05421,6869
DB05790,6869
DB06634,6869
DB09048,6869
DB09291,6869
DB11949,6869
DB12436,6869
DB14019,6869
DB06152,3455
DB00119,9121
DB04786,2492
DB00114,63826
DB00133,63826
DB00246,1815
DB00248,1815
DB00268,1815
DB00334,1815
DB00363,1815
DB00408,1815
DB00409,1815
DB00413,1815
DB00477,1815
DB00490,1815
DB00543,1815
DB00589,1815
DB00714,1815
DB00988,1815
DB01186,1815
DB01200,1815
DB01224,1815
DB01235,1815
DB01238,1815
DB01267,1815
DB01403,1815
DB04908,1815
DB04946,1815
DB05271,1815
DB06216,1815
DB06477,1815
DB08922,1815
DB09286,1815
DB12061,1815
DB14185,1815
DB00141,4669
DB00114,8942
DB00160,8942
DB07069,8942
DB00247,3357
DB00248,3357
DB00315,3357
DB00320,3357
DB00353,3357
DB00508,3357
DB00543,3357
DB00574,3357
DB00589,3357
DB00696,3357
DB00714,3357
DB00715,3357
DB00805,3357
DB00924,3357
DB01079,3357
DB01142,3357
DB01186,3357
DB01200,3357
DB01238,3357
DB01242,3357
DB01392,3357
DB01454,3357
DB04829,3357
DB05461,3357
DB05492,3357
DB05607,3357
DB06016,3357
DB06148,3357
DB06153,3357
DB06216,3357
DB06229,3357
DB09286,3357
DB02341,1991
DB03925,1991
DB00168,80834
DB02772,80834
DB00142,2906
DB00454,2906
DB01173,2906
DB01520,2906
DB06151,2906
DB03147,3712
DB04036,3712
DB01592,2495
DB13995,2495
DB14488,2495
DB14489,2495
DB14490,2495
DB14491,2495
DB14501,2495
DB00157,125
DB01213,125
DB02481,125
DB02721,125
DB03461,125
DB03703,125
DB04105,125
DB09462,125
DB00157,4701
DB00403,886
DB04856,886
DB04867,886
DB00142,2677
DB00170,2677
DB01022,2677
DB01125,2677
DB09332,2677
DB00114,4953
DB00127,4953
DB01917,4953
DB02209,4953
DB02824,4953
DB03856,4953
DB04083,4953
DB04263,4953
DB06243,4953
DB00246,1132
DB00334,1132
DB00342,1132
DB00363,1132
DB00376,1132
DB00387,1132
DB00408,1132
DB00411,1132
DB00424,1132
DB00458,1132
DB00496,1132
DB00572,1132
DB00622,1132
DB00725,1132
DB00747,1132
DB00767,1132
DB00809,1132
DB00835,1132
DB00934,1132
DB00940,1132
DB01019,1132
DB01036,1132
DB01069,1132
DB01085,1132
DB01142,1132
DB01151,1132
DB01224,1132
DB01238,1132
DB01239,1132
DB01403,1132
DB01409,1132
DB01591,1132
DB01625,1132
DB03128,1132
DB06702,1132
DB06787,1132
DB08897,1132
DB09076,1132
DB09089,1132
DB09167,1132
DB11181,1132
DB11235,1132
DB12278,1132
DB13581,1132
DB14185,1132
DB00583,1374
DB01016,1374
DB01074,1374
DB00118,4143
DB03191,4143
DB03611,4143
DB00157,3295
DB03192,3295
DB00114,211
DB00145,211
DB00148,1160
DB13191,1160
DB00184,57053
DB00202,57053
DB00898,57053
DB01090,57053
DB01116,57053
DB05137,57053
DB14783,57053
DB00132,6256
DB00210,6256
DB00307,6256
DB00412,6256
DB00459,6256
DB00523,6256
DB00749,6256
DB00755,6256
DB00926,6256
DB01393,6256
DB01436,6256
DB02746,6256
DB03756,6256
DB04224,6256
DB04557,6256
DB05956,6256
DB07557,6256
DB07863,6256
DB08063,6256
DB08402,6256
DB08601,6256
DB00145,8001
DB00431,8001
DB00466,8001
DB00602,8001
DB01956,8001
DB09061,8001
DB14011,8001
DB00257,3783
DB00468,3783
DB01159,3783
DB00142,2904
DB00454,2904
DB00502,2904
DB00949,2904
DB01520,2904
DB01956,2904
DB05956,2904
DB06077,2904
DB06151,2904
DB08954,2904
DB11823,2904
DB00477,801
DB00527,801
DB00622,801
DB00623,801
DB00753,801
DB00831,801
DB00836,801
DB00850,801
DB00925,801
DB01023,801
DB01065,801
DB01069,801
DB01100,801
DB01115,801
DB01244,801
DB01373,801
DB01429,801
DB02868,801
DB03900,801
DB03977,801
DB04513,801
DB04825,801
DB04841,801
DB08039,801
DB08231,801
DB11093,801
DB11348,801
DB13800,801
DB14481,801
DB00193,4985
DB00295,4985
DB00318,4985
DB00321,4985
DB00327,4985
DB00333,4985
DB00497,4985
DB00514,4985
DB00611,4985
DB00647,4985
DB00704,4985
DB00708,4985
DB00813,4985
DB00836,4985
DB00844,4985
DB00854,4985
DB00899,4985
DB00921,4985
DB00956,4985
DB01081,4985
DB01183,4985
DB01192,4985
DB01221,4985
DB01238,4985
DB01439,4985
DB01444,4985
DB01452,4985
DB01497,4985
DB01535,4985
DB01548,4985
DB01565,4985
DB01571,4985
DB06204,4985
DB06230,4985
DB06274,4985
DB06409,4985
DB06738,4985
DB09061,4985
DB09173,4985
DB09209,4985
DB09272,4985
DB11691,4985
DB12668,4985
DB14011,4985
DB14146,4985
DB00157,1579
DB00288,301
DB00591,301
DB00741,301
DB00959,301
DB01013,301
DB01222,301
DB01234,301
DB14538,301
DB14539,301
DB14540,301
DB14541,301
DB14542,301
DB14543,301
DB14544,301
DB14631,301
DB14649,301
DB14669,301
DB00172,11254
DB00114,4942
DB00129,4942
DB02054,4942
DB02821,4942
DB00157,3939
DB02483,3939
DB02701,3939
DB03940,3939
DB09118,3939
DB09130,3939
DB11638,3939
DB00122,43
DB00382,43
DB00411,43
DB00449,43
DB00483,43
DB00545,43
DB00674,43
DB00677,43
DB00733,43
DB00805,43
DB00843,43
DB00863,43
DB00944,43
DB00981,43
DB00989,43
DB01010,43
DB01122,43
DB01199,43
DB01245,43
DB01400,43
DB01805,43
DB02166,43
DB02226,43
DB02343,43
DB02404,43
DB02673,43
DB02825,43
DB02845,43
DB03005,43
DB03128,43
DB03283,43
DB03348,43
DB03359,43
DB03740,43
DB03814,43
DB04021,43
DB04114,43
DB04556,43
DB04614,43
DB04615,43
DB04616,43
DB04617,43
DB04859,43
DB04864,43
DB04892,43
DB04924,43
DB06525,43
DB07555,43
DB07701,43
DB07756,43
DB07846,43
DB08167,43
DB08357,43
DB08615,43
DB08996,43
DB14006,43
DB00157,4708
DB00171,207
DB01169,207
DB01645,207
DB01863,207
DB02709,207
DB06486,207
DB06641,207
DB07584,207
DB07585,207
DB00270,775
DB00308,775
DB00343,775
DB00381,775
DB00393,775
DB00401,775
DB00568,775
DB00622,775
DB00661,775
DB00898,775
DB01023,775
DB01054,775
DB01115,775
DB01373,775
DB01388,775
DB04855,775
DB04920,775
DB06712,775
DB06751,775
DB09227,775
DB09229,775
DB09235,775
DB09237,775
DB11633,775
DB12278,775
DB01278,799
DB00145,2741
DB00228,2741
DB00431,2741
DB00466,2741
DB00572,2741
DB00753,2741
DB00898,2741
DB01028,2741
DB01159,2741
DB01189,2741
DB01236,2741
DB01593,2741
DB01956,2741
DB03929,2741
DB09061,2741
DB09130,2741
DB11582,2741
DB14011,2741
DB14487,2741
DB14533,2741
DB00171,369
DB00171,27
DB01254,27
DB07664,27
DB12010,27
DB00235,5139
DB00261,5139
DB00277,5139
DB00922,5139
DB01166,5139
DB01223,5139
DB01303,5139
DB01427,5139
DB04880,5139
DB05266,5139
DB08811,5139
DB00171,65061
DB06486,65061
DB12010,65061
DB00157,1109
DB00775,3674
DB04863,3674
DB06472,3674
DB00119,9194
DB00114,10558
DB00133,10558
DB00215,3269
DB00245,3269
DB00246,3269
DB00283,3269
DB00321,3269
DB00334,3269
DB00341,3269
DB00342,3269
DB00354,3269
DB00363,3269
DB00366,3269
DB00370,3269
DB00405,3269
DB00408,3269
DB00420,3269
DB00427,3269
DB00433,3269
DB00434,3269
DB00455,3269
DB00458,3269
DB00477,3269
DB00502,3269
DB00540,3269
DB00543,3269
DB00555,3269
DB00557,3269
DB00568,3269
DB00637,3269
DB00656,3269
DB00715,3269
DB00719,3269
DB00726,3269
DB00734,3269
DB00737,3269
DB00748,3269
DB00751,3269
DB00767,3269
DB00768,3269
DB00777,3269
DB00792,3269
DB00797,3269
DB00835,3269
DB00902,3269
DB00920,3269
DB00934,3269
DB00950,3269
DB00967,3269
DB00972,3269
DB00985,3269
DB01069,3269
DB01071,3269
DB01075,3269
DB01084,3269
DB01106,3269
DB01114,3269
DB01142,3269
DB01146,3269
DB01151,3269
DB01173,3269
DB01175,3269
DB01176,3269
DB01224,3269
DB01237,3269
DB01238,3269
DB01239,3269
DB01246,3269
DB01267,3269
DB01403,3269
